Index	Sentence	spd	gruene	fdp	Most likely
2331	Das  Monitoring   ist  verbindliche  Grundlage  für  die   Weiterentwicklung aller Förderprogramme.	0.9915302991867065	0.0006104683270677924	0.00785919837653637	spd
2332	Die  Beteiligung  von  Standort-  und  Nachbarkommunen  an  der  Wertschöpfung  für  Freiflächen-  Photovoltaik-  und  Onshore-Windkraft-Anlagen  wollen  wir  auf  Bestandsanlagen  ausdehnen  und   werden  wir  für  Neuanlagen  verpflichtend  machen.	1.8366594304097816e-05	0.25859689712524414	0.741384744644165	fdp
2333	Wir  prüfen  finanzielle  Instrumente,  um  die   Akzeptanz in vom Übertragungsnetzausbau betroffenen Kommunen zu erhöhen.	0.9955292344093323	0.00016550406871829182	0.00430526165291667	spd
2334	Bei  neuen  Aufgaben,  die  der  Bund  auf  die  anderen  Ebenen  übertragen  will,  wird  auf  die   Ausgewogenheit der Finanzierung stärker geachtet.	1.9961271524593371e-10	0.9704340696334839	0.029565908014774323	gruene
2335	Dazu gehört auch weiterhin eine Beteiligung des   Bundes  an  den  Kosten  der  Flüchtlingsunterbringung,  -versorgung  und  -integration  sowie  die   dauerhafte Beteiligung des Bundes an den Kosten der Ganztagsbetreuung von Grundschulkindern.	0.0008955639787018299	0.03167662024497986	0.9674277901649475	fdp
2336	Den direkten Dialog mit den Kommunalpolitikerinnen und -politikern und ihren Vereinigungen bauen   wir aus.	0.8736839294433594	0.003740863874554634	0.12257514894008636	spd
2337	1 Im  Rahmen  der  Bund-Länder-Finanzbeziehungen  wollen  wir  den  Kommunen  bei  der  Lösung  der   Altschuldenproblematik helfen.	5.231213890510844e-06	0.027221713215112686	0.972773015499115	fdp
2338	Alle Menschen in Deutschland müssen sich auf moderne Standards verlassen können.	0.02710345946252346	0.0027909211348742247	0.9701055884361267	fdp
2339	Dazu gehören   vernetzte,  alltagstaugliche,  bezahlbare  und  klimafreundliche  Mobilität,  schnelle  Mobilfunk-  und   Breitbandverbindungen, Gesundheitsversorgung, Bildungs-, Kultur- und Sportangebote.	0.00028368408675305545	0.26555585861206055	0.7341604232788086	fdp
2340	Die  Erschließungs-  und  Qualitätsstandards  für  ein  alltagstaugliches  Mobilitätsangebot  als  möglichst   vollwertige Alternative zum motorisierten Individualverkehr wollen wir im Jahr 2022 zwischen Bund,   Ländern und Kommunen definieren.	0.9477991461753845	0.041298240423202515	0.01090258453041315	spd
2341	Die Bahn muss in ganz Deutschland zum Rückgrat der Mobilität   werden  –  auch  im  ländlichen  Raum.	2.5514660251246823e-07	0.9734587073326111	0.02654101699590683	gruene
2342	Einen  Schwerpunkt  setzen  wir  dabei  auf  den  Ausbau  der   Schieneninfrastruktur  und  des  Bahnbetriebes.	6.04990309511777e-05	0.004033961333334446	0.9959055185317993	fdp
2343	Wir  wollen  individuelle  und  öffentliche  Mobilität   verknüpfen und durch neue flexible Angebote auch privater Anbieter ergänzen.	0.9006165266036987	0.012075417675077915	0.08730806410312653	spd
2344	Dazu nutzen wir das   Potenzial der Digitalisierung und unterstützen die Kommunen bei diesen neuen Herausforderungen.	7.108802719812957e-07	0.9949965476989746	0.005002746358513832	gruene
2345	Wir wollen die Chancen der Digitalisierung für Stadt und Land besser erschließen.	0.9740594625473022	0.00030645504011772573	0.025634074583649635	spd
2346	Der Bund schafft die   Voraussetzungen,  dass  das  OZG  in  den  Kommunen  erfolgreich  und  praktikabel  umgesetzt  werden   kann.	0.9804613590240479	0.000806473137345165	0.018732134252786636	spd
2347	Das Bundesprogramm Smart Cities wird fortgeschrieben und erweitert auf Smart Regions, dabei   soll es agiler gestaltet und mit städtebaulichen Fragen verknüpft werden.	0.29571130871772766	0.006103905383497477	0.6981847286224365	fdp
2348	Wir  unterstützen  Initiativen  zur  Schaffung  von  Orten  im  ländlichen  Raum,  die  Angebote  bspw.  der   Nahversorgung,   der   Kultur,   Bildung   und   Gesundheitsdienstleistungen   bündeln   (Dienstleistungszentren,  Gemeinschaftshäuser,  Dorfbüros).	0.0003896350390277803	0.97764652967453	0.021963832899928093	gruene
2349	Wir  prüfen,  ob  und  inwieweit  der  Bund   Kommunen bei überdurchschnittlichen Kosten beim klimagerechten Umbau unterstützen kann.	0.8974786400794983	0.0928269624710083	0.009694358333945274	spd
2350	Wir   wollen  die  Metropolregionen  und  ländlichen  Regionen  strategisch  zum  gegenseitigen  Vorteil   miteinander verknüpfen.	9.964759919989241e-12	3.616720641730353e-05	0.9999638795852661	fdp
2351	Gesundheitliche und pflegerische Versorgung muss zukunftssicher, bedarfsgerecht und wohnortnah   sein.	0.08361165970563889	0.7362048625946045	0.1801835298538208	gruene
2352	Dafür  werden  wir  die  sektorenübergreifende  Versorgung  weiter  stärken,  auch  durch  mehr   Spielräume für regionale Modellprojekte und verbindliche Mitgestaltungsmöglichkeiten.	0.15749552845954895	0.8133819103240967	0.029122525826096535	gruene
2353	Die  vom  Kohleausstieg  betroffenen  Regionen  werden  wir  weiterhin  solidarisch  unterstützen.	2.42763542601665e-09	0.9835668802261353	0.01643315702676773	gruene
2354	Wir   werden Maßnahmen ergreifen, um insbesondere eine industrielle Wertschöpfung vor Ort zu erhalten   und Innovation zu ermöglichen.	3.8342721381923184e-05	0.9825149774551392	0.01744666136801243	gruene
2355	Dafür wollen wir auch das Konzept von Reallaboren nutzen.	3.11719986711978e-07	0.9921759963035583	0.007823692634701729	gruene
2356	1 Das  Strukturstärkungsgesetz  und  das  Bundesprogramm  STARK  passen  wir  an  den  beschleunigten   Kohleausstieg   an.	0.9880449175834656	0.010003453120589256	0.0019517398905009031	spd
2357	Wir   werden   die   im   Strukturstärkungsgesetz   vereinbarten   Verkehrsinfrastrukturprojekte, insbesondere im Bereich Schieneninfrastruktur, wie geplant umsetzen.	0.998175859451294	9.505258640274405e-05	0.0017291174735873938	spd
2358	Für  die  Förderung  von  Neuansiedlungen  von  Unternehmen  und  das  Wachstum  von   Bestandsunternehmen wollen wir alle Möglichkeiten des Strukturstärkungsgesetzes nutzen.	3.0237895520812685e-10	0.2868776023387909	0.7131223678588867	fdp
2359	Wir verbessern die Repräsentation Ostdeutscher in Führungspositionen und Entscheidungsgremien in   allen Bereichen.	0.0009754854836501181	0.00013790563389193267	0.9988866448402405	fdp
2360	Für die Ebene des Bundes legen wir bis Ende 2022 ein Konzept zur Umsetzung vor.	0.9871159195899963	0.0017987638711929321	0.011085293255746365	spd
2361	Die   Erfahrungen der Ostdeutschen im Wandel und die Bedingungen für gelingende Transformation sollen   im  neuen  „Zukunftszentrum  für  Deutsche  Einheit  und  Europäische  Transformation“  für  zukünftige   Herausforderungen erforscht und  besser vermittelt werden.	0.3768719732761383	0.001980978064239025	0.621147096157074	fdp
2362	Die Standortausschreibung  soll Anfang   2022 zügig auf den Weg gebracht werden.	7.402992923744023e-05	0.0009853615192696452	0.998940646648407	fdp
2363	Neue  und  zu  erweiternde  Bundes-  und  Forschungseinrichtungen  siedeln  wir  bevorzugt  in  den   ostdeutschen  Bundesländern  und  strukturschwachen  Regionen  an,  bis  ein  dem  Bevölkerungsanteil   entsprechender Stand erreicht ist.	0.22019243240356445	0.000559230160433799	0.7792482972145081	fdp
2364	Die Bundesregierung wird zur Umsetzung bis spätestens Mitte 2022   ein Konzept mit objektiven Kriterien vorlegen.	0.6620875597000122	0.27556729316711426	0.06234513968229294	spd
2365	VII.	0.35791680216789246	0.6098865866661072	0.03219658508896828	gruene
2366	Deutschlands Verantwortung für Europa und die Welt   Die Umbrüche, vor denen Deutschland steht, lassen sich nicht allein national bewältigen.	7.633610152879555e-07	0.9689378142356873	0.031061453744769096	gruene
2367	Wir handeln   im europäischen Selbstverständnis, eingebettet in das historische Friedens- und Freiheitsprojekt der   Europäischen Union (EU).	0.07171440124511719	0.003397082444280386	0.9248884916305542	fdp
2368	Eine demokratisch gefestigte, handlungsfähige und strategisch souveräne   EU ist die Grundlage für unseren Frieden und Wohlstand.	0.9932123422622681	0.001302471267990768	0.005485091358423233	spd
2369	Wir setzen uns für eine EU ein, die ihre Werte   und ihre Rechtsstaatlichkeit nach innen wie außen schützt und entschlossen für sie eintritt.	5.1417671784292907e-05	0.03226181119680405	0.9676868319511414	fdp
2370	Wir werden   eine Regierung bilden, die deutsche Interessen im Lichte europäischer Interessen definiert.	1.7998831026488915e-05	0.00151277135591954	0.9984691739082336	fdp
2371	Als größter   Mitgliedstaat werden wir unsere besondere Verantwortung in einem dienenden Verständnis für die   EU als Ganzes wahrnehmen.	0.011457826010882854	0.00010276710236212239	0.9884393215179443	fdp
2372	In  den  vergangenen  Jahren  haben  wir  in  vielen  Ländern  eine  Abkehr  vom  Multilateralismus  erlebt.	8.49831303639803e-06	0.8131043910980225	0.18688705563545227	gruene
2373	Internationale Zusammenarbeit muss daher neu vorangetrieben werden.	8.069798059295863e-05	0.7729155421257019	0.22700373828411102	gruene
2374	Wir wissen um die globale   Verantwortung, die Deutschland als viertgrößte Volkswirtschaft der Welt dafür trägt.	0.15449823439121246	0.719575047492981	0.1259266883134842	gruene
2375	Wir nehmen sie   an und werden in unserer Außen-, Sicherheits- und Entwicklungspolitik Partnerschaften vertiefen, neu                     1 begründen  und  unsere  Werte  von  Freiheit,  Demokratie  und  Menschenrechten  verteidigen.	3.7333737447006743e-13	0.8295993804931641	0.17040060460567474	gruene
2376	Dafür   suchen wir die enge Zusammenarbeit mit unseren demokratischen Partnern.	4.795696639803282e-08	0.985366940498352	0.014633124694228172	gruene
2377	Europa   Eine demokratisch gefestigtere, handlungsfähigere und strategisch souveränere Europäische Union ist   die  Grundlage  für  unseren  Frieden,  Wohlstand  und  Freiheit.	0.9760273694992065	0.01630028523504734	0.00767231360077858	spd
2378	In  diesem  Rahmen  bewältigen  wir  die   großen  Herausforderungen  unserer  Zeit  wie  Klimawandel,  Digitalisierung  und  Bewahrung  der   Demokratie.	5.393583535351354e-08	0.9108343124389648	0.08916566520929337	gruene
2379	Eine solche EU bleibt einer multilateralen und regelbasierten Weltordnung verpflichtet   und orientiert sich an den Nachhaltigkeitszielen der Vereinten Nationen (SDG).	0.08409355580806732	0.7115100622177124	0.20439639687538147	gruene
2380	Wir  setzen  uns  ein  für  eine  EU,  die  ihre  Werte  und  ihre  Rechtsstaatlichkeit  nach  innen  wie  außen   schützt  und  entschlossen  für  sie  eintritt.	5.217246143729426e-05	0.0323866568505764	0.9675611257553101	fdp
2381	Als  größter  Mitgliedstaat  werden  wir  unsere  besondere   Verantwortung in einem dienenden Verständnis für die EU als Ganzes wahrnehmen.	0.011457826010882854	0.00010276710236212239	0.9884393215179443	fdp
2382	Zukunft der Europäischen Union   Die  Konferenz  zur  Zukunft  Europas  nutzen  wir  für  Reformen.	2.678887358342763e-05	0.9647661447525024	0.03520702198147774	gruene
2383	Erforderliche  Vertragsänderungen   unterstützen  wir.	0.0005666161887347698	0.97849440574646	0.020938929170370102	gruene
2384	Die  Konferenz  sollte  in  einen  verfassungsgebenden  Konvent  münden  und  zur   Weiterentwicklung zu einem föderalen europäischen Bundesstaat führen, der dezentral auch nach den   Grundsätzen der Subsidiarität und Verhältnismäßigkeit organisiert ist und die Grundrechtecharta zur   Grundlage  hat.	0.34804317355155945	0.6032388210296631	0.04871806874871254	gruene
2385	Wir  wollen  das  Europäische  Parlament  (EP)  stärken,  z.	3.315269836434709e-08	0.9279459118843079	0.07205409556627274	gruene
2386	B.  beim  Initiativrecht;	0.0033225573133677244	0.9318494200706482	0.06482807546854019	gruene
2387	vorzugsweise in den Verträgen, andernfalls interinstitutionell.	0.000747808488085866	0.9875978827476501	0.011654282920062542	gruene
2388	Wir werden der Gemeinschaftsmethode   wieder Vorrang geben, aber wo nötig mit einzelnen Mitgliedstaaten vorangehen.	0.00027494601090438664	0.0031812062952667475	0.996543824672699	fdp
2389	Wir unterstützen ein   einheitliches  europäisches  Wahlrecht  mit  teils  transnationalen  Listen  und  einem  verbindlichen   Spitzenkandidatensystem.	0.010293002240359783	0.22994616627693176	0.7597607970237732	fdp
2390	Wenn  bis  zum  Sommer  2022  kein  neuer  Direktwahlakt  vorliegt,  wird   Deutschland dem Direktwahlakt aus 2018 auf Grundlage eines Regierungsentwurfes zustimmen.	0.0008900855318643153	0.9727244973182678	0.026385413482785225	gruene
2391	Die  Arbeit  des  Rates  muss  transparenter  werden.	0.3766583502292633	0.0003974584105890244	0.6229442358016968	fdp
2392	Wir  werden  eine  Initiative  dafür  ergreifen,  dass   Kommissionsvorschläge  im  Rahmen  einer  gesetzten  Frist  öffentlich  im  Rat  debattiert  werden.	3.2886651752050966e-05	0.9876046180725098	0.012362505309283733	gruene
2393	Wir   werden  Abstimmungen  mit  qualifizierter  Mehrheit  im  Rat  nutzen  und  ausweiten.	1.1433712483743808e-11	0.9982365369796753	0.00176346639636904	gruene
2394	Wir  werden  ein   Verfahren  festlegen,  um  die  Information  und  Mitwirkungsmöglichkeiten  des  Bundestages  gemäß   Art.	0.02522354945540428	0.9335629343986511	0.04121362417936325	gruene
2395	23 GG zu verbessern.	9.947406397259329e-06	5.112010512675624e-06	0.9999849796295166	fdp
2396	1 Die  strategische  Souveränität  Europas  wollen  wir  erhöhen.	4.476914000406396e-06	0.9996180534362793	0.00037742513814009726	gruene
2397	Dies  bedeutet  in  erster  Linie  eigene   Handlungsfähigkeit im globalen  Kontext herzustellen  und  in  wichtigen  strategischen  Bereichen,  wie   Energieversorgung,  Gesundheit,  Rohstoffimporte  und  digitale  Technologie,  weniger  abhängig  und   verwundbar zu sein, ohne Europa abzuschotten.	0.3056200444698334	0.6743170619010925	0.020062897354364395	gruene
2398	Wir werden kritische Technologie und Infrastruktur   besser  schützen,  Standards  und  Beschaffung  daran  ausrichten  und  ein  europäisches  Open  Source-  5/6G-Konsortium  initiieren.	1.610827530384995e-05	5.8975929277949035e-05	0.999924898147583	fdp
2399	Europäische  Unternehmen  schützen  wir  besser  gegen  extraterritoriale   Sanktionen.	0.09074845910072327	0.08094540983438492	0.8283061385154724	fdp
2400	Wir  wollen  Europa  zu  einem  Kontinent  des  nachhaltigen  Fortschritts  machen  und  international   vorangehen.	0.37621501088142395	0.3479243814945221	0.27586066722869873	spd
2401	Durch europäische Standards setzen wir Maßstäbe für globale Regelwerke.	0.0030343697872012854	0.0773741751909256	0.91959148645401	fdp
2402	Rechtsstaatlichkeit     Wir  wollen  die  Werte,  auf  denen  sich  die  EU  in  Art.	0.021566664800047874	0.9503384232521057	0.028094951063394547	gruene
2403	2  Vertrag  über  die  Europäische  Union  (EUV)   gründet, effektiv schützen.	1.9959246856160462e-05	0.9839252233505249	0.016054801642894745	gruene
2404	Wir fordern die Europäische Kommission als Hüterin der Verträge auf, die   bestehenden Rechtsstaatsinstrumente konsequenter und zeitnah zu nutzen und durchzusetzen, auch   die  Urteile  des  Europäischen  Gerichtshofs  (EuGH),  via  Artikel  260  und  279  des  Vertrages  über  die   Arbeitsweise der Europäischen Union.	0.0035743876360356808	0.011188246309757233	0.9852373003959656	fdp
2405	Gleichzeitig werden wir im Rat die Anwendung der bestehenden   Rechtsstaatsinstrumente   (Rechtsstaatsdialog,  Rechtsstaatscheck,  Konditionalitätsmechanismus,   Vertragsverletzungsverfahren,  Empfehlungen  und  Feststellungen  nach  Artikel-7-Verfahren)   konsequenter durchsetzen und weiterentwickeln.	0.8366987705230713	0.1527256965637207	0.010575607419013977	spd
2406	Wir werden den Vorschlägen der EU-Kommission zu   den Plänen des Wiederaufbaufonds zustimmen, wenn Voraussetzungen wie eine unabhängige Justiz   gesichert sind.	1.2771703694625103e-08	0.1353432685136795	0.8646566867828369	fdp
2407	Wir  unterstützen  die  EU-Kommission  bei  der  Weiterentwicklung  des  Rechtsstaatsberichts  durch   länderspezifische  Empfehlungen  und  wollen  u.  a.  den  Prozess  mit  unabhängiger  Expertise  weiter   stärken.	6.539657988469116e-07	0.09907858073711395	0.9009207487106323	fdp
2408	Wir setzen uns dafür ein und unterstützen, dass die EU-Kommission künftig auch Verfahren   gegen  systemische  Vertragsverletzungen  vorantreibt,  indem  sie  einzelne  Verfahren  bei  Verstößen   gegen Rechtsstaatlichkeit gegen einen Mitgliedstaat bündelt.	0.014105072245001793	0.7939016222953796	0.1919933259487152	gruene
2409	Wir wollen, dass die Rechte aus der EU-	7.834336734902081e-09	0.017406286671757698	0.9825937151908875	fdp
2410	Grundrechtecharta  vor  dem  EuGH  künftig  auch  dann  eingeklagt  werden  können,  wenn  ein   Mitgliedstaat  im  Anwendungsbereich  seines  nationalen  Rechts  handelt.	0.9868789315223694	0.0007306330953724682	0.01239053439348936	spd
2411	Um  den  EuGH  zu  stärken,   sollte  die  Richterwahlzeit  auf  einmalig  zwölf  Jahre  verlängert  werden.	0.002925257897004485	0.009794392623007298	0.9872803092002869	fdp
2412	Wir  befähigen  die  liberalen   Demokratien  Europas  dazu,  Desinformation,  Fake-News,  Kampagnen,  Propaganda  sowie   Manipulationen  aus  dem   In-  und  Ausland  besser  abwehren  zu  können.	0.07154297828674316	0.8918914198875427	0.03656568005681038	gruene
2413	Wir  wollen  das   zivilgesellschaftliche Engagement durch die Stärkung gemeinnütziger Tätigkeit über Grenzen hinweg   fördern.	0.0007048275438137352	0.06300542503595352	0.9362897872924805	fdp
2414	Wir  wollen  EU-Rechtsformen  für  Vereine  und  Stiftungen,  die  Äquivalenzprüfungen  für   1                Gemeinnützigkeit aus anderen Mitgliedstaaten vereinfachen  und  so  grenzüberschreitende  Spenden   und Kooperationen EuGH-konform erleichtern.	0.0007165864808484912	0.007540380582213402	0.9917430281639099	fdp
2415	Wirtschafts- und Währungsunion, Fiskalpolitik   Wir  wollen  die  Wirtschafts-  und  Währungsunion  stärken  und  vertiefen.	4.583618533615663e-07	0.9948946237564087	0.005104962270706892	gruene
2416	Der  Stabilitäts-  und   Wachstumspakt  (SWP)  hat  seine  Flexibilität  bewiesen.	6.0410937294363976e-05	0.16039243340492249	0.8395471572875977	fdp
2417	Auf  seiner  Grundlage  wollen  wir  Wachstum   sicherstellen,  die  Schuldentragfähigkeit  erhalten  und  für  nachhaltige  und  klimafreundliche   Investitionen sorgen.	5.5732831242494285e-05	0.05702648311853409	0.9429178237915039	fdp
2418	Die Weiterentwicklung der fiskalpolitischen Regeln sollte sich an diesen Zielen   orientieren, um ihre Effektivität angesichts der Herausforderungen der Zeit zu stärken.	6.037349180587626e-07	0.18793989717960358	0.8120595216751099	fdp
2419	Der SWP sollte   einfacher und transparenter werden, auch um seine Durchsetzung zu stärken.	0.9496905207633972	0.0041485936380922794	0.046160902827978134	spd
2420	Next Generation EU (NGEU) ist ein zeitlich und in der Höhe begrenztes Instrument und wir wollen, dass   mit dem Wiederaufbauprogramm ein schneller und zukunftsgerichteter Aufschwung nach der Krise in   ganz  Europa  gelingt.	0.0006155348964966834	5.915742804063484e-05	0.9993252754211426	fdp
2421	Das  liegt  auch  im  elementaren  deutschen  Interesse.	0.07769820094108582	0.9001518487930298	0.022149909287691116	gruene
2422	Die  im  Rahmen  NGEU   verabredeten  qualitativen  Vorgaben  und  Reformmaßnahmen  müssen  eingehalten  werden.	6.953250419883261e-08	0.9975811243057251	0.002418744843453169	gruene
2423	Wir   werden sicherstellen, dass die Rückzahlungen von NGEU nicht zu Kürzungen bei EU-Programmen und   -Mitteln führen.	0.0018196211894974113	5.637028516503051e-05	0.9981239438056946	fdp
2424	Wir stehen zu den Erklärungen der EU-Institutionen vom 11. November 2020 und den   Erklärungen  und  der  Verordnung  des  Rats  vom  14.	0.9784886837005615	0.013450601138174534	0.008060749620199203	spd
2425	Dezember  2020  und  zu  den  Prinzipien  und   Vereinbarungen  der  Roadmap  der  Interinstitutionellen  Vereinbarung  vom  22.  Dezember  2020  und   werden entsprechend die Vorschläge prüfen.	0.4371696710586548	0.002738337032496929	0.5600919723510742	fdp
2426	Mittel für Zahlungen aus dem Jahreshaushalt wollen wir   im  Rahmen  des  Mehrjährigen  Finanzrahmens  (MFR)  flexibler  gestalten  und  damit  vor  allem   Programme für transnationale Infrastruktur, Forschung und Erasmus stärken.	0.030155427753925323	0.15257176756858826	0.8172727823257446	fdp
2427	Die etablierten  Instrumente der  Haushaltssicherung werden wir  stärken  (OLAF, EPPO, Europäischer   Rechnungshof).	0.008489708416163921	0.9842962622642517	0.007214015815407038	gruene
2428	Preisstabilität ist elementar für den Wohlstand Europas.	0.9937506318092346	0.005774602293968201	0.00047469718265347183	spd
2429	Die Sorgen der Menschen angesichts einer   steigenden  Inflation  nehmen  wir  sehr  ernst.	3.908714347744535e-07	0.9991796612739563	0.0008200146839953959	gruene
2430	Die  EZB  kann  ihr  Mandat,  das  vor  allem  dem  Ziel  der   Preisstabilität verpflichtet ist, dann am besten ausüben, wenn die Haushaltspolitik in der EU und in den   Mitgliedsstaaten ihrer Verantwortung nachkommt.	0.994175910949707	0.0012504465412348509	0.004573601298034191	spd
2431	Investitionen   Eine europäische digitale Infrastruktur, ein gemeinsames Eisenbahnnetz, eine Energieinfrastruktur für   erneuerbaren  Strom  und  Wasserstoff  sowie  Forschung  und  Entwicklung  auf  dem  Niveau  der   Weltspitze sind Voraussetzungen für die europäische Handlungsfähigkeit und Wettbewerbsfähigkeit   1 im 21.	5.653208427247591e-05	0.1128195971250534	0.8871238827705383	fdp
2432	Jahrhundert.	2.1485742763616145e-05	0.99510657787323	0.004871929530054331	gruene
2433	Dafür werden wir die Initiative ergreifen und mit unseren europäischen Partnern   eine Investitionsoffensive anstoßen, die sich auf transnationale Projekte mit einem Mehrwert für die   EU  als  Ganzes fokussiert  sowie  dem Lückenschluss  von  Netzen  eine  besondere  Bedeutung  zumisst.	2.3528511519543827e-05	0.99471116065979	0.005265367217361927	gruene
2434	Dabei soll sowohl öffentliches als auch privates Kapital eine Rolle spielen.	1.5402696590172127e-05	0.0004974764888174832	0.999487042427063	fdp
2435	Soziales Europa   Wir wollen die Menschen darin unterstützen, die immensen Herausforderungen der bevorstehenden   Transformation  und  den  Wandel  selbstbestimmt  zu  gestalten.	0.6432432532310486	0.27084702253341675	0.08590967208147049	spd
2436	Wir  wollen  EU-weit  die  soziale   Aufwärtskonvergenz  befördern,  den  Binnenmarkt  vervollständigen,  die  Säule  sozialer  Rechte   umsetzen  und  soziale  Ungleichheiten  bekämpfen.	1.3749694517173339e-05	0.9735838770866394	0.02640240266919136	gruene
2437	Hierzu  werden  wir  auch  die  europäischen   Koordinierungsprozesse  wie  das  Europäische  Semester,  nutzen.	8.595238654152126e-08	0.9849300384521484	0.015069772489368916	gruene
2438	Tarifautonomie,  Tarifpartner  und   Tarifbindung  sowie  die  sozialen  Sicherungssysteme  in  der  EU  und  den  Mitgliedstaten  wollen  wir   vertragsgemäß  stärken.	0.0003623706288635731	0.996940016746521	0.0026976342778652906	gruene
2439	Wir  wollen  demokratische  Mitbestimmung  auf  europäischer  Ebene  und   europäische Betriebsräte fördern und wirkungsvoll weiterentwickeln.	0.029972083866596222	0.7424425482749939	0.22758540511131287	gruene
2440	Auch bei grenzüberschreitenden   Umwandlungen,  Verschmelzungen  und  Spaltungen  von  Gesellschaften  müssen  nationale   Beteiligungsrechte  respektiert  und  gesichert  werden.	0.9896963834762573	0.0077842604368925095	0.0025193514302372932	spd
2441	Der  Europäische  Sozialfonds  ist  ein  wichtiges   Instrument,  um  soziale  Inklusion  zu  fördern.	0.9978781938552856	0.00013724200834985822	0.0019846027716994286	spd
2442	Wo  nötig,  müssen  bürokratische  Hürden  abgebaut   werden.	0.0023246745113283396	0.9152672290802002	0.08240808546543121	gruene
2443	Wir wollen Kinderarmut bekämpfen und einen Schwerpunkt auf die Chancen und Teilhabe   von Kindern und Jugendlichen legen.	0.0001338624133495614	0.8350009322166443	0.164865180850029	gruene
2444	Unser Ziel ist die Verringerung der Lohnungleichheit zwischen Frauen und Männern europaweit.	0.9939040541648865	0.002409561537206173	0.0036863128188997507	spd
2445	Wir   unterstützen als eine Maßnahme die EU-Richtlinie für Lohntransparenz.	0.011827233247458935	0.9601984024047852	0.027974335476756096	gruene
2446	Eine ehrgeizige Ausgestaltung   muss  die  Situation  möglichst  vieler  Frauen  erfassen,  bürokratiearm  und  mittelstandskonform   umgesetzt werden und ein nach Betriebsgrößen und Leistung gestaffeltes Berichtssystem vorsehen.	0.00010796679271152243	0.9906457662582397	0.009246354922652245	gruene
2447	Wir  setzen  uns  für  eine  Ausgestaltung  ein,  die  Deutschland  nicht  zur  Einführung  eines   Verbandsklagerechts zwingt, sondern ermöglicht, dass wir Arbeitnehmerinnen und Arbeitnehmern die   Durchsetzung   ihrer   individuellen  Arbeitnehmerrechte  durch  Verbände   im  Wege  der            Prozessstandschaft ermöglichen.	0.9930303692817688	0.0008053021156229079	0.0061643365770578384	spd
2448	Krisenfestes Europa   Wir setzen uns für einen starken EU-Katastrophenschutz, gemeinsame Beschaffung, Koordinierung der   Produktion  kritischer  Güter  sowie  die  Reduktion  kritischer  Importprodukte  ein.	0.3758627772331238	0.0015488761710003018	0.6225883960723877	fdp
2449	Um  die  EU-  Gesundheitsbehörden krisenfest zu machen, statten wir diese mit den erforderlichen Kompetenzen   und Ressourcen aus.	5.8077421272173524e-05	0.0012523327022790909	0.998689591884613	fdp
2450	Die Potenziale des Europäischen Gesundheitsdatenraumes sollen bei Wahrung   1 von  Datenschutz  und  Patientensouveränität  erschlossen  und  der  Kampf  gegen  Antibiotikaresistenz   verstärkt werden.	0.03126314654946327	0.812518298625946	0.1562185138463974	gruene
2451	Europapolitische Koordinierung                  Wir wollen eine aktive Europapolitik betreiben und haben einen konstruktiven Gestaltungsanspruch,   zu dem auch gehört, uns durch eine stringentere Koordinierung eindeutig und frühzeitig zu Vorhaben   der Europäische Kommission zu positionieren.	0.07140736281871796	0.0001712412922643125	0.9284214377403259	fdp
2452	Im nationalen Gesetzgebungsprozess wird wie bisher   die  Europakonformität  geprüft,  ebenso  wie  die  Frage,  ob  geplante  nationale  Maßnahmen  auf   europäischer Ebene zielführender umgesetzt werden können.	1.3201648471294902e-05	0.4844849109649658	0.5155019164085388	fdp
2453	Europäische Vorhaben prüfen wir auf   ihre Subsidiarität.	0.9957489967346191	0.0015061234589666128	0.0027448919136077166	spd
2454	Wir werden europäisches Recht bürokratiearm und bürgernah umsetzen.	0.9962487816810608	0.00026485780836082995	0.0034863227047026157	spd
2455	Ebenso machen wir uns auf   europäischer Ebene für mittelstandsfreundliche Lösungen stark (KMU-Test).	0.9898500442504883	0.0002714682195801288	0.009878375567495823	spd
2456	Europäische Außen- und Sicherheitspolitik	4.5635766809937195e-07	0.041205454617738724	0.9587940573692322	fdp
2457	Das außenpolitische Engagement der EU ist dem Frieden, den internationalen Menschenrechten und   der Konfliktvermeidung verpflichtet.	0.16235268115997314	0.1397407054901123	0.6979065537452698	fdp
2458	Unser Ziel ist eine souveräne EU als starker Akteur in einer von   Unsicherheit  und  Systemkonkurrenz  geprägten  Welt.	0.46281370520591736	0.06636399030685425	0.47082236409187317	fdp
2459	Wir  setzen  uns  für  eine  echte  Gemeinsame   Außen-,  Sicherheits-  und  Verteidigungspolitik   in  Europa  ein.	2.081915044982452e-05	0.0023766730446368456	0.9976025223731995	fdp
2460	Die  EU  muss   international   handlungsfähiger  und  einiger  auftreten.	0.4420752227306366	0.4450826346874237	0.11284209042787552	gruene
2461	Wir  wollen  deshalb  die  Einstimmigkeitsregel  im  EU-  Ministerrat  in  der  Gemeinsamen  Außen-  und  Sicherheitspolitik  (GASP)  durch  Abstimmungen  mit   qualifizierter Mehrheit ersetzen und dafür mit unseren Partnern einen Mechanismus entwickeln, um   auch  die  kleineren  Mitgliedstaaten  auf  diesem  Weg  angemessen  zu  beteiligen.	0.00011127170728286728	0.9960567951202393	0.003831931622698903	gruene
